13.75742	597.03748
13.36775	682.32800
12.82002	795.79956
13.02199	666.19983
14.04097	740.74585
13.42708	645.43970
12.73533	655.83411
13.10818	684.95581
13.10573	718.31409
14.53004	696.27240
14.02550	631.08057
12.68922	661.07013
12.95538	737.38531
13.14002	771.98206
13.22927	637.69055
14.59825	797.29211
14.12768	575.48462
13.28824	672.82935
15.31135	662.38568
11.74654	643.80750
12.71800	631.76532
14.87712	647.06384
14.99715	639.19507
13.98351	638.62585
13.42456	628.44653
13.02531	684.95807
13.93432	658.84802
13.83651	561.35101
13.93393	628.06219
13.55605	692.07855
13.95467	651.13129
13.84927	657.99225
13.86721	692.01868
13.44644	629.84430
15.10575	716.29883
12.72663	705.97394
14.61773	715.39618
13.43718	737.71277
12.68388	634.73065
13.78890	710.62219
13.73332	728.75220
15.09015	725.68134
13.87526	630.84644
13.43537	689.92804
12.77196	821.14331
14.99362	771.37329
14.71183	672.09790
14.85842	621.03546
16.09294	664.82251
14.94221	660.55585
15.38350	563.46271
15.01194	721.32819
13.95940	705.08875
15.60655	667.25647
13.13462	584.59967
12.94536	716.20605
15.99472	589.51813
13.90862	710.08301
12.81376	679.67084
13.34630	594.05237
13.30884	702.93213
12.96026	672.41418
13.81319	643.74463
12.76357	755.69867
13.44969	582.01501
13.82498	584.33636
13.80172	683.34283
14.33419	770.08960
13.67273	635.97754
13.88542	722.23071
14.27111	716.18848
13.29057	797.55658
14.70914	670.99884
14.12823	570.74115
13.76755	716.64282
13.63391	802.26776
14.31842	675.77484
12.96484	624.37579
13.01279	651.93121
13.55948	676.14423
13.90804	663.24408
12.54719	809.15875
14.72853	682.15479
15.15214	705.21765
15.60168	678.27271
13.36757	637.87604
13.97906	726.37695
15.67717	703.56207
13.43032	576.63354
14.33956	622.96973
13.28137	718.22607
13.39301	678.41412
14.70323	653.94122
16.11347	706.36670
13.93886	696.94171
14.17455	613.30377
13.65810	593.78442
14.17489	714.26160
14.29494	760.81909
13.62768	683.90356
13.15345	691.66541
12.77630	703.65442
15.16845	623.25989
14.35168	760.33838
15.07034	677.14777
13.10333	666.01764
12.62907	529.27460
14.88426	657.40216
14.12639	661.75049
12.70042	721.13312
13.99981	756.25281
14.13229	691.60028
12.81001	712.59332
14.84641	771.23914
15.07684	693.56842
13.79377	686.54919
14.16180	560.01965
13.02432	732.48828
15.07881	646.81024
13.85465	626.22906
13.52085	640.12842
14.12831	644.89313
12.95827	649.55493
13.43370	679.77826
12.95697	653.95642
15.10830	650.82947
14.69486	710.87579
14.85382	646.81702
14.52937	698.24091
13.77652	707.83551
14.57349	622.43634
12.56158	715.49475
14.66516	751.06891
13.07913	637.17938
13.54729	734.85120
15.38708	752.67230
13.18210	665.99402
15.66884	647.76337
14.47191	734.87085
15.12329	591.31165
13.10492	655.45032
13.49809	745.76367
13.66439	694.03076
13.60401	758.28748
14.21947	647.63977
13.08364	618.91748
15.63059	660.79199
13.64094	666.61743
15.64310	683.80829
12.20003	660.14966
13.39227	681.98798
14.22316	706.42883
13.47022	642.52246
15.13672	642.27582
13.29996	792.09766
13.11100	734.38605
12.86197	616.94421
12.08014	659.47363
13.78140	671.74353
14.26116	633.62524
14.00847	631.01776
13.79965	713.92865
12.16246	631.67712
13.32600	714.11926
13.44358	704.23615
14.59899	760.19141
15.78116	687.45630
13.42308	733.31018
12.61661	694.27618
14.96943	632.81342
13.18434	569.76233
14.45860	701.11224
14.70118	525.18262
13.37468	709.97668
15.15409	765.59448
14.08803	850.20721
13.40428	674.34692
13.73741	648.92462
14.43352	722.09283
14.39820	642.98572
12.46617	753.91522
14.58521	646.63361
15.01137	659.65009
14.82051	680.48004
13.34561	689.47980
16.01003	650.94348
14.19718	667.96155
12.12941	666.36420
13.17624	668.22858
15.16872	657.38104
13.81894	711.34784
13.29272	701.81873
14.86966	707.99225
13.17834	750.31384
15.96032	701.93866
14.49409	596.46753
13.84002	686.61188
15.01505	780.41754
14.61071	702.51709
12.91998	797.66101
12.90891	655.08386
13.88284	657.61591
15.11907	691.99994
12.74315	729.20569
15.34629	702.68091
12.76042	647.17377
13.08064	734.65961
14.00684	591.59790
13.17571	784.84180
14.80342	578.06183
13.91993	667.70746
15.37630	680.32275
12.49738	584.72986
14.49912	735.98822
14.40734	719.15833
16.25473	665.16833
14.04492	641.83740
13.34093	649.64844
14.56396	691.69354
14.58158	675.99194
13.74092	786.98859
13.99593	609.42365
13.42681	664.42786
13.95301	655.52240
13.57065	717.56189
13.81653	712.14685
13.35168	622.35858
13.79852	714.50464
13.85828	688.94849
14.55707	613.22449
14.27079	746.73083
15.57660	648.91870
13.54598	625.45490
13.70871	710.96338
14.04763	824.42566
14.90882	614.55933
13.78273	565.37506
13.52318	526.37476
14.63116	581.91113
15.68875	697.97394
14.12100	694.15106
13.26788	729.92920
14.26788	689.47131
13.74495	645.18146
13.67158	710.12866
12.36319	544.43701
15.95044	654.12128
